,jaenan_sn,address_si,address_gu,address_dong,call_d,call_t,Address,Address2_x,Address3_x,Address4_x,Address2_y,Address3_y,Address4_y,Freq,Location,latitude,longitude,Branch Name,Latitude,Longitude
9489,WQ4809019054,경상남도,양산시,물금읍,20220309,744,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9490,WQ4809034182,경상남도,양산시,물금읍,20220315,729,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9491,WQ4809044651,경상남도,양산시,물금읍,20220320,941,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9492,WR4809068457,경상남도,양산시,물금읍,20220401,859,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9493,WR4809119807,경상남도,양산시,물금읍,20220429,254,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9494,WS4809164848,경상남도,양산시,물금읍,20220522,1953,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9495,WS4809165921,경상남도,양산시,물금읍,20220523,1019,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9496,WT4809229242,경상남도,양산시,물금읍,20220622,1930,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9497,WP4808975970,경상남도,양산시,물금읍,20220215,806,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9498,WP4808998230,경상남도,양산시,물금읍,20220227,1523,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9499,WQ4809021649,경상남도,양산시,물금읍,20220310,923,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9500,WQ4809038704,경상남도,양산시,물금읍,20220317,904,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9501,WS4809140318,경상남도,양산시,물금읍,20220510,1335,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9502,WT4809216309,경상남도,양산시,동면,20220616,2159,"경상남도, 양산시, 동면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,1,"(35.3205708, 129.0729341)",35.3205708,129.0729341,양산,35.3319,129.0386
9503,WO4808945164,경상남도,양산시,하북면,20220129,409,"경상남도, 양산시, 하북면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,2,"(35.47056, 129.08171)",35.47056,129.08171,양산상북,35.4414,129.0429
9504,WO4808946004,경상남도,양산시,하북면,20220129,1514,"경상남도, 양산시, 하북면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,2,"(35.47056, 129.08171)",35.47056,129.08171,양산상북,35.4414,129.0429
9505,WO4808910407,경상남도,양산시,상북면,20220105,2123,"경상남도, 양산시, 상북면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,5,"(35.42286, 129.04759)",35.42286,129.04759,양산상북,35.4414,129.0429
9506,WO4808942387,경상남도,양산시,상북면,20220127,1035,"경상남도, 양산시, 상북면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,5,"(35.42286, 129.04759)",35.42286,129.04759,양산상북,35.4414,129.0429
9507,WR4809070295,경상남도,양산시,상북면,20220402,510,"경상남도, 양산시, 상북면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,5,"(35.42286, 129.04759)",35.42286,129.04759,양산상북,35.4414,129.0429
9508,WR4809115110,경상남도,양산시,상북면,20220426,1114,"경상남도, 양산시, 상북면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,5,"(35.42286, 129.04759)",35.42286,129.04759,양산상북,35.4414,129.0429
9509,WT4809236913,경상남도,양산시,상북면,20220626,1234,"경상남도, 양산시, 상북면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,5,"(35.42286, 129.04759)",35.42286,129.04759,양산상북,35.4414,129.0429
9510,WO4808937067,경상남도,거창군,거창읍,20220123,1731,"경상남도, 거창군, 거창읍","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,7,"(35.6863036, 127.9100451)",35.6863036,127.9100451,북상,35.78,127.8193
9511,WP4808962750,경상남도,거창군,거창읍,20220207,912,"경상남도, 거창군, 거창읍","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,7,"(35.6863036, 127.9100451)",35.6863036,127.9100451,북상,35.78,127.8193
9512,WQ4809048972,경상남도,거창군,거창읍,20220322,1218,"경상남도, 거창군, 거창읍","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,7,"(35.6863036, 127.9100451)",35.6863036,127.9100451,북상,35.78,127.8193
9513,WR4809098147,경상남도,거창군,거창읍,20220417,128,"경상남도, 거창군, 거창읍","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,7,"(35.6863036, 127.9100451)",35.6863036,127.9100451,북상,35.78,127.8193
9514,WR4809109053,경상남도,거창군,거창읍,20220423,738,"경상남도, 거창군, 거창읍","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,7,"(35.6863036, 127.9100451)",35.6863036,127.9100451,북상,35.78,127.8193
9515,WS4809152104,경상남도,거창군,거창읍,20220516,1842,"경상남도, 거창군, 거창읍","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,7,"(35.6863036, 127.9100451)",35.6863036,127.9100451,북상,35.78,127.8193
9516,WT4809203838,경상남도,거창군,거창읍,20220610,558,"경상남도, 거창군, 거창읍","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,7,"(35.6863036, 127.9100451)",35.6863036,127.9100451,북상,35.78,127.8193
9517,WP4808977457,경상남도,거창군,위천면,20220216,545,"경상남도, 거창군, 위천면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,3,"(35.75086, 127.83267)",35.75086,127.83267,북상,35.78,127.8193
9518,WS4809133586,경상남도,거창군,위천면,20220506,2155,"경상남도, 거창군, 위천면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,3,"(35.75086, 127.83267)",35.75086,127.83267,북상,35.78,127.8193
9519,WS4809178540,경상남도,거창군,위천면,20220529,315,"경상남도, 거창군, 위천면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,3,"(35.75086, 127.83267)",35.75086,127.83267,북상,35.78,127.8193
9520,WP4808985713,경상남도,거창군,고제면,20220220,2321,"경상남도, 거창군, 고제면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,1,"(35.84836, 127.86455)",35.84836,127.86455,북상,35.78,127.8193
9521,WP4808993535,경상남도,거창군,마리면,20220225,1114,"경상남도, 거창군, 마리면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,4,"(35.70024, 127.84848)",35.70024,127.84848,북상,35.78,127.8193
9522,WT4809200687,경상남도,거창군,마리면,20220608,1006,"경상남도, 거창군, 마리면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,4,"(35.70024, 127.84848)",35.70024,127.84848,북상,35.78,127.8193
9523,WT4809206747,경상남도,거창군,마리면,20220611,1739,"경상남도, 거창군, 마리면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,4,"(35.70024, 127.84848)",35.70024,127.84848,북상,35.78,127.8193
9524,WP4808961366,경상남도,거창군,마리면,20220206,1117,"경상남도, 거창군, 마리면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,4,"(35.70024, 127.84848)",35.70024,127.84848,북상,35.78,127.8193
9525,WR4809092072,경상남도,거창군,북상면,20220413,1341,"경상남도, 거창군, 북상면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,1,"(35.79015, 127.77793)",35.79015,127.77793,북상,35.78,127.8193
9526,WP4808955525,경상남도,거창군,가북면,20220202,1654,"경상남도, 거창군, 가북면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,2,"(35.78884, 128.00497)",35.78884,128.00497,가야산,35.7892,128.0867
9527,WO4808910149,경상남도,거창군,가북면,20220105,1738,"경상남도, 거창군, 가북면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,2,"(35.78884, 128.00497)",35.78884,128.00497,가야산,35.7892,128.0867
9528,WQ4809046042,경상남도,거창군,가조면,20220320,2049,"경상남도, 거창군, 가조면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,3,"(35.7029, 128.02293)",35.7029,128.02293,가야산,35.7892,128.0867
9529,WT4809228155,경상남도,거창군,가조면,20220622,1229,"경상남도, 거창군, 가조면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,3,"(35.7029, 128.02293)",35.7029,128.02293,가야산,35.7892,128.0867
9530,WS4809168268,경상남도,거창군,가조면,20220524,1310,"경상남도, 거창군, 가조면","경상남도, 거창군",거창군,경상남도,"경상남도, 거창군",거창군,경상남도,3,"(35.7029, 128.02293)",35.7029,128.02293,가야산,35.7892,128.0867
9531,WO4808943890,경상남도,합천군,가야면,20220128,1211,"경상남도, 합천군, 가야면","경상남도, 합천군",합천군,경상남도,"경상남도, 합천군",합천군,경상남도,1,"(35.74824, 128.11068)",35.74824,128.11068,가야산,35.7892,128.0867
9532,WR4809085644,경상남도,합천군,야로면,20220410,1113,"경상남도, 합천군, 야로면","경상남도, 합천군",합천군,경상남도,"경상남도, 합천군",합천군,경상남도,2,"(35.71453, 128.16886)",35.71453,128.16886,가야산,35.7892,128.0867
9533,WR4809116600,경상남도,합천군,야로면,20220427,1000,"경상남도, 합천군, 야로면","경상남도, 합천군",합천군,경상남도,"경상남도, 합천군",합천군,경상남도,2,"(35.71453, 128.16886)",35.71453,128.16886,가야산,35.7892,128.0867
9534,WP4808967145,경상남도,산청군,생초면,20220210,205,"경상남도, 산청군, 생초면","경상남도, 산청군",산청군,경상남도,"경상남도, 산청군",산청군,경상남도,4,"(35.49771, 127.84378)",35.49771,127.84378,백천,35.5263,127.7784
9535,WS4809142472,경상남도,산청군,생초면,20220511,1646,"경상남도, 산청군, 생초면","경상남도, 산청군",산청군,경상남도,"경상남도, 산청군",산청군,경상남도,4,"(35.49771, 127.84378)",35.49771,127.84378,백천,35.5263,127.7784
9536,WO4808908263,경상남도,산청군,생초면,20220104,1129,"경상남도, 산청군, 생초면","경상남도, 산청군",산청군,경상남도,"경상남도, 산청군",산청군,경상남도,4,"(35.49771, 127.84378)",35.49771,127.84378,백천,35.5263,127.7784
9537,WQ4809067144,경상남도,산청군,생초면,20220331,1333,"경상남도, 산청군, 생초면","경상남도, 산청군",산청군,경상남도,"경상남도, 산청군",산청군,경상남도,4,"(35.49771, 127.84378)",35.49771,127.84378,백천,35.5263,127.7784
9538,WO4808912837,경상남도,함양군,휴천면,20220107,1545,"경상남도, 함양군, 휴천면","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,2,"(35.45121, 127.73836)",35.45121,127.73836,백천,35.5263,127.7784
9539,WS4809179710,경상남도,함양군,휴천면,20220529,1454,"경상남도, 함양군, 휴천면","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,2,"(35.45121, 127.73836)",35.45121,127.73836,백천,35.5263,127.7784
9540,WO4808925274,경상남도,함양군,함양읍,20220116,724,"경상남도, 함양군, 함양읍","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,7,"(35.5144, 127.7199)",35.5144,127.7199,백천,35.5263,127.7784
9541,WP4808974353,경상남도,함양군,함양읍,20220214,954,"경상남도, 함양군, 함양읍","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,7,"(35.5144, 127.7199)",35.5144,127.7199,백천,35.5263,127.7784
9542,WQ4809043348,경상남도,함양군,함양읍,20220319,1722,"경상남도, 함양군, 함양읍","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,7,"(35.5144, 127.7199)",35.5144,127.7199,백천,35.5263,127.7784
9543,WR4809074865,경상남도,함양군,함양읍,20220404,1310,"경상남도, 함양군, 함양읍","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,7,"(35.5144, 127.7199)",35.5144,127.7199,백천,35.5263,127.7784
9544,WR4809079274,경상남도,함양군,함양읍,20220406,2137,"경상남도, 함양군, 함양읍","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,7,"(35.5144, 127.7199)",35.5144,127.7199,백천,35.5263,127.7784
9545,WR4809107822,경상남도,함양군,함양읍,20220422,1310,"경상남도, 함양군, 함양읍","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,7,"(35.5144, 127.7199)",35.5144,127.7199,백천,35.5263,127.7784
9546,WT4809188281,경상남도,함양군,함양읍,20220602,631,"경상남도, 함양군, 함양읍","경상남도, 함양군",함양군,경상남도,"경상남도, 함양군",함양군,경상남도,7,"(35.5144, 127.7199)",35.5144,127.7199,백천,35.5263,127.7784
